round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
30,0.1481289221901735,0.14812894,0.23054737037753467,0.23054737,50,0.2,30,20,mse,1e-05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.0005402011307973648,0.0005402013,0.0010288546161193932,0.0010288546,10,0,10,50,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.00045095355897743213,0.00045095358,0.0034651647246679903,0.0034651645,100,0.2,50,50,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.0020379986256580953,0.0020379985,0.0038784708262288143,0.003878471,20,0.2,10,50,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,571.1525493776667,571.1526,393.5850524902344,393.58505,300,0.2,10,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,49.77716229066967,49.77716,87.53056437332438,87.53056,50,0.2,30,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.707251388758311,0.70725125,8.153719402988505,8.15372,10,0,10,128,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.0335069181899303,0.03350692,0.23325150511198625,0.23325148,50,0.2,10,50,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.2174641722435221,0.21746418,0.2709477634533592,0.27094778,50,0,30,50,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.00818090376399485,0.008180905,0.9263950007394974,0.926395,10,0,30,50,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.000842731012155154,0.0008427311,0.008598041697549894,0.008598042,100,0,50,20,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
