S&P500_unscaled,S&P500_monthly,scale,S&P500
23,100.0,1.0,23.0
15,100.0,1.0,15.0
43,100.0,1.0,43.0
38,100.0,1.0,38.0
31,100.0,1.0,31.0
32,100.0,1.0,32.0
31,100.0,1.0,31.0
13,100.0,1.0,13.0
7,100.0,1.0,7.0
13,100.0,1.0,13.0
26,100.0,1.0,26.0
30,100.0,1.0,30.0
26,100.0,1.0,26.0
16,100.0,1.0,16.0
12,100.0,1.0,12.0
6,100.0,1.0,6.0
23,100.0,1.0,23.0
20,100.0,1.0,20.0
23,100.0,1.0,23.0
72,69.0,0.69,49.67999999999999
100,69.0,0.69,69.0
30,69.0,0.69,20.7
21,69.0,0.69,14.489999999999998
54,69.0,0.69,37.26
74,69.0,0.69,51.059999999999995
77,69.0,0.69,53.129999999999995
66,69.0,0.69,45.54
62,69.0,0.69,42.779999999999994
30,69.0,0.69,20.7
23,69.0,0.69,15.87
63,69.0,0.69,43.47
80,69.0,0.69,55.199999999999996
50,69.0,0.69,34.5
60,69.0,0.69,41.4
52,69.0,0.69,35.879999999999995
19,69.0,0.69,13.11
19,69.0,0.69,13.11
52,69.0,0.69,35.879999999999995
53,69.0,0.69,36.57
49,69.0,0.69,33.809999999999995
74,69.0,0.69,51.059999999999995
81,69.0,0.69,55.88999999999999
29,69.0,0.69,20.009999999999998
27,69.0,0.69,18.63
77,69.0,0.69,53.129999999999995
67,69.0,0.69,46.23
74,69.0,0.69,51.059999999999995
65,69.0,0.69,44.849999999999994
44,69.0,0.69,30.36
31,69.0,0.69,21.389999999999997
32,59.0,0.59,18.88
100,59.0,0.59,59.0
84,59.0,0.59,49.559999999999995
88,59.0,0.59,51.919999999999995
70,59.0,0.59,41.3
80,59.0,0.59,47.199999999999996
51,59.0,0.59,30.09
26,59.0,0.59,15.34
78,59.0,0.59,46.019999999999996
76,59.0,0.59,44.839999999999996
70,59.0,0.59,41.3
72,59.0,0.59,42.48
61,59.0,0.59,35.989999999999995
23,59.0,0.59,13.569999999999999
24,59.0,0.59,14.16
70,59.0,0.59,41.3
67,59.0,0.59,39.53
69,59.0,0.59,40.71
61,59.0,0.59,35.989999999999995
48,59.0,0.59,28.32
31,59.0,0.59,18.29
19,59.0,0.59,11.209999999999999
75,59.0,0.59,44.25
70,59.0,0.59,41.3
69,59.0,0.59,40.71
52,59.0,0.59,30.68
52,59.0,0.59,30.68
21,59.0,0.59,12.389999999999999
19,59.0,0.59,11.209999999999999
40,59.0,0.59,23.599999999999998
41,49.0,0.49,20.09
66,49.0,0.49,32.339999999999996
53,49.0,0.49,25.97
75,49.0,0.49,36.75
28,49.0,0.49,13.719999999999999
28,49.0,0.49,13.719999999999999
84,49.0,0.49,41.16
66,49.0,0.49,32.339999999999996
48,49.0,0.49,23.52
73,49.0,0.49,35.769999999999996
74,49.0,0.49,36.26
34,49.0,0.49,16.66
47,49.0,0.49,23.03
52,49.0,0.49,25.48
80,49.0,0.49,39.2
54,49.0,0.49,26.46
79,49.0,0.49,38.71
63,49.0,0.49,30.87
30,49.0,0.49,14.7
28,49.0,0.49,13.719999999999999
48,49.0,0.49,23.52
45,49.0,0.49,22.05
74,49.0,0.49,36.26
82,49.0,0.49,40.18
78,49.0,0.49,38.22
17,49.0,0.49,8.33
14,49.0,0.49,6.859999999999999
44,49.0,0.49,21.56
74,49.0,0.49,36.26
84,49.0,0.49,41.16
100,49.0,0.49,49.0
49,52.0,0.52,25.48
22,52.0,0.52,11.440000000000001
24,52.0,0.52,12.48
67,52.0,0.52,34.84
70,52.0,0.52,36.4
66,52.0,0.52,34.32
55,52.0,0.52,28.6
70,52.0,0.52,36.4
46,52.0,0.52,23.92
40,52.0,0.52,20.8
68,52.0,0.52,35.36
84,52.0,0.52,43.68
63,52.0,0.52,32.76
69,52.0,0.52,35.88
66,52.0,0.52,34.32
40,52.0,0.52,20.8
25,52.0,0.52,13.0
84,52.0,0.52,43.68
86,52.0,0.52,44.72
85,52.0,0.52,44.2
75,52.0,0.52,39.0
54,52.0,0.52,28.080000000000002
22,52.0,0.52,11.440000000000001
30,52.0,0.52,15.600000000000001
100,52.0,0.52,52.0
78,52.0,0.52,40.56
74,52.0,0.52,38.480000000000004
61,52.0,0.52,31.720000000000002
77,52.0,0.52,40.04
43,52.0,0.52,22.36
32,51.0,0.51,16.32
53,51.0,0.51,27.03
77,51.0,0.51,39.27
38,51.0,0.51,19.38
42,51.0,0.51,21.42
88,51.0,0.51,44.88
24,51.0,0.51,12.24
32,51.0,0.51,16.32
64,51.0,0.51,32.64
100,51.0,0.51,51.0
69,51.0,0.51,35.19
77,51.0,0.51,39.27
39,51.0,0.51,19.89
25,51.0,0.51,12.75
43,51.0,0.51,21.93
39,51.0,0.51,19.89
69,51.0,0.51,35.19
71,51.0,0.51,36.21
58,51.0,0.51,29.580000000000002
68,51.0,0.51,34.68
20,51.0,0.51,10.2
18,51.0,0.51,9.18
83,51.0,0.51,42.33
70,51.0,0.51,35.7
85,51.0,0.51,43.35
77,51.0,0.51,39.27
83,51.0,0.51,42.33
32,51.0,0.51,16.32
33,51.0,0.51,16.830000000000002
55,51.0,0.51,28.05
83,51.0,0.51,42.33
70,56.0,0.56,39.2
83,56.0,0.56,46.480000000000004
55,56.0,0.56,30.800000000000004
40,56.0,0.56,22.400000000000002
26,56.0,0.56,14.560000000000002
64,56.0,0.56,35.84
59,56.0,0.56,33.040000000000006
86,56.0,0.56,48.160000000000004
70,56.0,0.56,39.2
49,56.0,0.56,27.44
30,56.0,0.56,16.8
27,56.0,0.56,15.120000000000001
63,56.0,0.56,35.28
65,56.0,0.56,36.400000000000006
44,56.0,0.56,24.64
66,56.0,0.56,36.96
65,56.0,0.56,36.400000000000006
20,56.0,0.56,11.200000000000001
25,56.0,0.56,14.000000000000002
66,56.0,0.56,36.96
64,56.0,0.56,35.84
88,56.0,0.56,49.28
78,56.0,0.56,43.68000000000001
98,56.0,0.56,54.88
38,56.0,0.56,21.28
28,56.0,0.56,15.680000000000001
100,56.0,0.56,56.00000000000001
78,56.0,0.56,43.68000000000001
55,56.0,0.56,30.800000000000004
72,56.0,0.56,40.32000000000001
44,56.0,0.56,24.64
41,51.0,0.51,20.91
19,51.0,0.51,9.69
41,51.0,0.51,20.91
63,51.0,0.51,32.13
68,51.0,0.51,34.68
79,51.0,0.51,40.29
66,51.0,0.51,33.660000000000004
35,51.0,0.51,17.85
19,51.0,0.51,9.69
51,51.0,0.51,26.01
93,51.0,0.51,47.43
82,51.0,0.51,41.82
60,51.0,0.51,30.6
100,51.0,0.51,51.0
38,51.0,0.51,19.38
32,51.0,0.51,16.32
82,51.0,0.51,41.82
86,51.0,0.51,43.86
52,51.0,0.51,26.52
99,51.0,0.51,50.49
81,51.0,0.51,41.31
41,51.0,0.51,20.91
13,51.0,0.51,6.63
73,51.0,0.51,37.230000000000004
63,51.0,0.51,32.13
58,51.0,0.51,29.580000000000002
54,51.0,0.51,27.54
83,51.0,0.51,42.33
30,51.0,0.51,15.3
32,51.0,0.51,16.32
25,93.0,0.93,23.25
31,93.0,0.93,28.830000000000002
28,93.0,0.93,26.040000000000003
26,93.0,0.93,24.18
36,93.0,0.93,33.480000000000004
15,93.0,0.93,13.950000000000001
10,93.0,0.93,9.3
29,93.0,0.93,26.970000000000002
35,93.0,0.93,32.550000000000004
61,93.0,0.93,56.730000000000004
100,93.0,0.93,93.0
63,93.0,0.93,58.59
21,93.0,0.93,19.53
21,93.0,0.93,19.53
58,93.0,0.93,53.940000000000005
47,93.0,0.93,43.71
34,93.0,0.93,31.62
41,93.0,0.93,38.13
35,93.0,0.93,32.550000000000004
23,93.0,0.93,21.39
17,93.0,0.93,15.81
32,93.0,0.93,29.76
42,93.0,0.93,39.06
63,93.0,0.93,58.59
59,93.0,0.93,54.870000000000005
63,93.0,0.93,58.59
20,93.0,0.93,18.6
14,93.0,0.93,13.020000000000001
52,93.0,0.93,48.36
56,93.0,0.93,52.080000000000005
57,93.0,0.93,53.010000000000005
82,74.0,0.74,60.68
69,74.0,0.74,51.06
38,74.0,0.74,28.12
28,74.0,0.74,20.72
65,74.0,0.74,48.1
70,74.0,0.74,51.8
84,74.0,0.74,62.16
72,74.0,0.74,53.28
68,74.0,0.74,50.32
35,74.0,0.74,25.9
21,74.0,0.74,15.54
78,74.0,0.74,57.72
82,74.0,0.74,60.68
79,74.0,0.74,58.46
73,74.0,0.74,54.019999999999996
79,74.0,0.74,58.46
33,74.0,0.74,24.419999999999998
32,74.0,0.74,23.68
62,74.0,0.74,45.88
100,74.0,0.74,74.0
80,74.0,0.74,59.2
41,74.0,0.74,30.34
54,74.0,0.74,39.96
23,74.0,0.74,17.02
29,74.0,0.74,21.46
76,74.0,0.74,56.24
72,74.0,0.74,53.28
68,74.0,0.74,50.32
74,74.0,0.74,54.76
66,74.0,0.74,48.839999999999996
17,96.0,0.96,16.32
16,96.0,0.96,15.36
59,96.0,0.96,56.64
49,96.0,0.96,47.04
66,96.0,0.96,63.36
71,96.0,0.96,68.16
49,96.0,0.96,47.04
31,96.0,0.96,29.759999999999998
17,96.0,0.96,16.32
61,96.0,0.96,58.559999999999995
48,96.0,0.96,46.08
38,96.0,0.96,36.48
39,96.0,0.96,37.44
53,96.0,0.96,50.879999999999995
23,96.0,0.96,22.08
17,96.0,0.96,16.32
52,96.0,0.96,49.92
59,96.0,0.96,56.64
62,96.0,0.96,59.519999999999996
74,96.0,0.96,71.03999999999999
90,96.0,0.96,86.39999999999999
34,96.0,0.96,32.64
28,96.0,0.96,26.88
78,96.0,0.96,74.88
62,96.0,0.96,59.519999999999996
98,96.0,0.96,94.08
100,96.0,0.96,96.0
68,96.0,0.96,65.28
29,96.0,0.96,27.84
19,96.0,0.96,18.24
37,96.0,0.96,35.519999999999996
46,83.0,0.83,38.18
85,83.0,0.83,70.55
100,83.0,0.83,83.0
93,83.0,0.83,77.19
34,83.0,0.83,28.22
30,83.0,0.83,24.9
85,83.0,0.83,70.55
86,83.0,0.83,71.38
92,83.0,0.83,76.36
82,83.0,0.83,68.06
66,83.0,0.83,54.779999999999994
42,83.0,0.83,34.86
30,83.0,0.83,24.9
61,83.0,0.83,50.629999999999995
62,83.0,0.83,51.46
83,83.0,0.83,68.89
71,83.0,0.83,58.93
78,83.0,0.83,64.74
30,83.0,0.83,24.9
15,83.0,0.83,12.45
40,83.0,0.83,33.199999999999996
65,83.0,0.83,53.949999999999996
48,83.0,0.83,39.839999999999996
57,83.0,0.83,47.309999999999995
72,83.0,0.83,59.76
23,83.0,0.83,19.09
36,83.0,0.83,29.88
59,83.0,0.83,48.97
71,83.0,0.83,58.93
59,83.0,0.83,48.97
65,83.0,0.83,53.949999999999996
74,71.0,0.71,52.54
39,71.0,0.71,27.689999999999998
26,71.0,0.71,18.46
78,71.0,0.71,55.379999999999995
60,71.0,0.71,42.599999999999994
100,71.0,0.71,71.0
75,71.0,0.71,53.25
64,71.0,0.71,45.44
69,71.0,0.71,48.989999999999995
22,71.0,0.71,15.62
64,71.0,0.71,45.44
70,71.0,0.71,49.699999999999996
84,71.0,0.71,59.64
76,71.0,0.71,53.959999999999994
97,71.0,0.71,68.86999999999999
49,71.0,0.71,34.79
41,71.0,0.71,29.11
56,71.0,0.71,39.76
86,71.0,0.71,61.059999999999995
82,71.0,0.71,58.22
86,71.0,0.71,61.059999999999995
95,71.0,0.71,67.45
31,71.0,0.71,22.009999999999998
36,71.0,0.71,25.56
52,71.0,0.71,36.92
71,71.0,0.71,50.41
92,71.0,0.71,65.32
69,71.0,0.71,48.989999999999995
71,72.0,0.72,51.12
52,72.0,0.72,37.44
44,72.0,0.72,31.68
77,72.0,0.72,55.44
84,72.0,0.72,60.48
69,72.0,0.72,49.68
64,72.0,0.72,46.08
64,72.0,0.72,46.08
36,72.0,0.72,25.919999999999998
29,72.0,0.72,20.88
67,72.0,0.72,48.239999999999995
79,72.0,0.72,56.879999999999995
76,72.0,0.72,54.72
75,72.0,0.72,54.0
71,72.0,0.72,51.12
32,72.0,0.72,23.04
47,72.0,0.72,33.839999999999996
100,72.0,0.72,72.0
77,72.0,0.72,55.44
92,72.0,0.72,66.24
62,72.0,0.72,44.64
96,72.0,0.72,69.12
43,72.0,0.72,30.959999999999997
55,72.0,0.72,39.6
89,72.0,0.72,64.08
77,72.0,0.72,55.44
86,72.0,0.72,61.919999999999995
69,72.0,0.72,49.68
91,72.0,0.72,65.52
44,72.0,0.72,31.68
43,72.0,0.72,30.959999999999997
100,69.0,0.69,69.0
92,69.0,0.69,63.48
91,69.0,0.69,62.78999999999999
69,69.0,0.69,47.61
79,69.0,0.69,54.51
49,69.0,0.69,33.809999999999995
46,69.0,0.69,31.74
86,69.0,0.69,59.339999999999996
72,69.0,0.69,49.67999999999999
70,69.0,0.69,48.3
63,69.0,0.69,43.47
70,69.0,0.69,48.3
37,69.0,0.69,25.529999999999998
34,69.0,0.69,23.459999999999997
66,69.0,0.69,45.54
71,69.0,0.69,48.989999999999995
69,69.0,0.69,47.61
87,69.0,0.69,60.029999999999994
48,69.0,0.69,33.12
25,69.0,0.69,17.25
26,69.0,0.69,17.939999999999998
78,69.0,0.69,53.81999999999999
94,69.0,0.69,64.86
96,69.0,0.69,66.24
82,69.0,0.69,56.58
64,69.0,0.69,44.16
36,69.0,0.69,24.839999999999996
41,69.0,0.69,28.29
71,69.0,0.69,48.989999999999995
89,69.0,0.69,61.41
56,81.0,0.81,45.36
42,81.0,0.81,34.02
52,81.0,0.81,42.120000000000005
27,81.0,0.81,21.87
24,81.0,0.81,19.44
75,81.0,0.81,60.75000000000001
83,81.0,0.81,67.23
79,81.0,0.81,63.99
61,81.0,0.81,49.410000000000004
81,81.0,0.81,65.61
38,81.0,0.81,30.78
32,81.0,0.81,25.92
100,81.0,0.81,81.0
94,81.0,0.81,76.14
66,81.0,0.81,53.46
65,81.0,0.81,52.650000000000006
47,81.0,0.81,38.07
23,81.0,0.81,18.630000000000003
25,81.0,0.81,20.25
57,81.0,0.81,46.17
56,81.0,0.81,45.36
67,81.0,0.81,54.27
62,81.0,0.81,50.220000000000006
63,81.0,0.81,51.03
22,81.0,0.81,17.82
19,81.0,0.81,15.39
36,81.0,0.81,29.160000000000004
41,81.0,0.81,33.21
63,81.0,0.81,51.03
68,81.0,0.81,55.080000000000005
61,81.0,0.81,49.410000000000004
49,72.0,0.72,35.28
29,72.0,0.72,20.88
84,72.0,0.72,60.48
96,72.0,0.72,69.12
71,72.0,0.72,51.12
68,72.0,0.72,48.96
58,72.0,0.72,41.76
33,72.0,0.72,23.759999999999998
36,72.0,0.72,25.919999999999998
77,72.0,0.72,55.44
100,72.0,0.72,72.0
68,72.0,0.72,48.96
57,72.0,0.72,41.04
75,72.0,0.72,54.0
31,72.0,0.72,22.32
38,72.0,0.72,27.36
60,72.0,0.72,43.199999999999996
85,72.0,0.72,61.199999999999996
89,72.0,0.72,64.08
91,72.0,0.72,65.52
70,72.0,0.72,50.4
27,72.0,0.72,19.439999999999998
25,72.0,0.72,18.0
63,72.0,0.72,45.36
66,72.0,0.72,47.519999999999996
83,72.0,0.72,59.76
76,72.0,0.72,54.72
56,72.0,0.72,40.32
35,72.0,0.72,25.2
26,72.0,0.72,18.72
84,78.0,0.78,65.52
64,78.0,0.78,49.92
67,78.0,0.78,52.260000000000005
71,78.0,0.78,55.38
68,78.0,0.78,53.04
37,78.0,0.78,28.86
23,78.0,0.78,17.94
71,78.0,0.78,55.38
62,78.0,0.78,48.36
100,78.0,0.78,78.0
87,78.0,0.78,67.86
79,78.0,0.78,61.620000000000005
52,78.0,0.78,40.56
39,78.0,0.78,30.42
67,78.0,0.78,52.260000000000005
68,78.0,0.78,53.04
72,78.0,0.78,56.160000000000004
63,78.0,0.78,49.14
67,78.0,0.78,52.260000000000005
35,78.0,0.78,27.3
33,78.0,0.78,25.740000000000002
73,78.0,0.78,56.940000000000005
72,78.0,0.78,56.160000000000004
66,78.0,0.78,51.480000000000004
79,78.0,0.78,61.620000000000005
45,78.0,0.78,35.1
36,78.0,0.78,28.080000000000002
27,78.0,0.78,21.060000000000002
71,78.0,0.78,55.38
67,78.0,0.78,52.260000000000005
96,78.0,0.78,74.88
58,100.0,1.0,58.0
55,100.0,1.0,55.0
15,100.0,1.0,15.0
14,100.0,1.0,14.0
89,100.0,1.0,89.0
95,100.0,1.0,95.0
84,100.0,1.0,84.0
50,100.0,1.0,50.0
62,100.0,1.0,62.0
31,100.0,1.0,31.0
14,100.0,1.0,14.0
52,100.0,1.0,52.0
69,100.0,1.0,69.0
100,100.0,1.0,100.0
87,100.0,1.0,87.0
52,100.0,1.0,52.0
25,100.0,1.0,25.0
26,100.0,1.0,26.0
70,100.0,1.0,70.0
55,100.0,1.0,55.0
60,100.0,1.0,60.0
48,100.0,1.0,48.0
78,100.0,1.0,78.0
30,100.0,1.0,30.0
21,100.0,1.0,21.0
62,100.0,1.0,62.0
59,100.0,1.0,59.0
61,100.0,1.0,61.0
54,100.0,1.0,54.0
49,100.0,1.0,49.0
24,100.0,1.0,24.0
34,76.0,0.76,25.84
54,76.0,0.76,41.04
54,76.0,0.76,41.04
87,76.0,0.76,66.12
99,76.0,0.76,75.24
75,76.0,0.76,57.0
41,76.0,0.76,31.16
35,76.0,0.76,26.6
79,76.0,0.76,60.04
69,76.0,0.76,52.44
53,76.0,0.76,40.28
100,76.0,0.76,76.0
78,76.0,0.76,59.28
39,76.0,0.76,29.64
28,76.0,0.76,21.28
80,76.0,0.76,60.8
81,76.0,0.76,61.56
65,76.0,0.76,49.4
66,76.0,0.76,50.160000000000004
73,76.0,0.76,55.480000000000004
25,76.0,0.76,19.0
49,76.0,0.76,37.24
58,76.0,0.76,44.08
96,76.0,0.76,72.96000000000001
76,76.0,0.76,57.76
71,76.0,0.76,53.96
69,76.0,0.76,52.44
34,76.0,0.76,25.84
26,76.0,0.76,19.76
87,76.0,0.76,66.12
71,84.0,0.84,59.64
100,84.0,0.84,84.0
84,84.0,0.84,70.56
49,84.0,0.84,41.16
26,84.0,0.84,21.84
27,84.0,0.84,22.68
78,84.0,0.84,65.52
85,84.0,0.84,71.39999999999999
83,84.0,0.84,69.72
67,84.0,0.84,56.28
85,84.0,0.84,71.39999999999999
33,84.0,0.84,27.72
15,84.0,0.84,12.6
66,84.0,0.84,55.44
63,84.0,0.84,52.919999999999995
62,84.0,0.84,52.08
74,84.0,0.84,62.16
58,84.0,0.84,48.72
32,84.0,0.84,26.88
24,84.0,0.84,20.16
58,84.0,0.84,48.72
58,84.0,0.84,48.72
63,84.0,0.84,52.919999999999995
67,84.0,0.84,56.28
55,84.0,0.84,46.199999999999996
35,84.0,0.84,29.4
16,84.0,0.84,13.44
61,84.0,0.84,51.239999999999995
86,84.0,0.84,72.24
59,84.0,0.84,49.559999999999995
80,84.0,0.84,67.2
86,81.0,0.81,69.66000000000001
32,81.0,0.81,25.92
48,81.0,0.81,38.88
96,81.0,0.81,77.76
98,81.0,0.81,79.38000000000001
87,81.0,0.81,70.47
100,81.0,0.81,81.0
89,81.0,0.81,72.09
50,81.0,0.81,40.5
39,81.0,0.81,31.590000000000003
85,81.0,0.81,68.85000000000001
81,81.0,0.81,65.61
94,81.0,0.81,76.14
76,81.0,0.81,61.56
81,81.0,0.81,65.61
47,81.0,0.81,38.07
45,81.0,0.81,36.45
77,81.0,0.81,62.370000000000005
89,81.0,0.81,72.09
77,81.0,0.81,62.370000000000005
76,81.0,0.81,61.56
89,81.0,0.81,72.09
35,81.0,0.81,28.35
24,81.0,0.81,19.44
82,81.0,0.81,66.42
97,81.0,0.81,78.57000000000001
69,81.0,0.81,55.89
68,81.0,0.81,55.080000000000005
60,81.0,0.81,48.6
41,81.0,0.81,33.21
